"","Date","Seed","Learner","Hyper_Parameter","Imputing","Time","Resampling_folds","CV_Score","Comment","DistrictSplit","District","Combined_Score"
"88",2024-02-18,192467,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 286, learning_rate = 0.105293212983524, depth = 9, random_strength = 1.31218606815673, grow_policy = ""Depthwise"")","hot deck",9.90000000002328,5,396.623069087152,"feature selection",TRUE,"vaishali","313.168202710743"
"89",2024-02-18,192479,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 151, learning_rate = 0.121795688709244, depth = 14, random_strength = 1.21596170635894, grow_policy = ""Depthwise"")","hot deck",3.02000000001863,5,275.567106295947,"feature selection",TRUE,"gaya","323.91737569775"
"90",2024-02-18,192479,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 597, learning_rate = 0.13865833394113, depth = 13, random_strength = 1.49690033611841, grow_policy = ""Depthwise"")","hot deck",41.9100000000326,5,237.957384243958,"feature selection",TRUE,"jamui","323.91737569775"
"91",2024-02-18,192479,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 447, learning_rate = 0.0889322955813259, depth = 15, random_strength = 0.73591188294813, grow_policy = ""SymmetricTree"")","hot deck",216.859999999986,5,332.143982375418,"feature selection",TRUE,"nalanda","323.91737569775"
"92",2024-02-18,192479,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 573, learning_rate = 0.166469347107923, depth = 6, random_strength = 1.32310272054747, grow_policy = ""Depthwise"")","hot deck",10.2799999999697,5,416.938550800802,"feature selection",TRUE,"vaishali","323.91737569775"
"93",2024-02-18,192492,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 531, learning_rate = 0.0924481615994591, depth = 12, random_strength = 1.37047062255442, grow_policy = ""Depthwise"")","hot deck",7.72999999998137,5,283.369083817465,"feature selection",TRUE,"gaya","314.951176573444"
"94",2024-02-18,192492,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 631, learning_rate = 0.133218500757357, depth = 11, random_strength = 0.597839010879397, grow_policy = ""SymmetricTree"")","hot deck",34.8299999999581,5,235.076528199834,"feature selection",TRUE,"jamui","314.951176573444"
"95",2024-02-18,192492,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 214, learning_rate = 0.111935609399807, depth = 9, random_strength = 1.09166351729073, grow_policy = ""Depthwise"")","hot deck",8.47999999998137,5,324.160002151371,"feature selection",TRUE,"nalanda","314.951176573444"
"96",2024-02-18,192492,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 286, learning_rate = 0.152443588722963, depth = 10, random_strength = 0.775651605799794, grow_policy = ""Depthwise"")","hot deck",12.2299999999814,5,395.10061173017,"feature selection",TRUE,"vaishali","314.951176573444"
"97",2024-02-18,192506,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 214, learning_rate = 0.117411905594636, depth = 10, random_strength = 0.674658681033179, grow_policy = ""Depthwise"")","hot deck",2.17000000004191,5,282.705281824922,"feature selection",TRUE,"gaya","313.798275906537"
"98",2024-02-18,192506,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 338, learning_rate = 0.0223755591909867, depth = 9, random_strength = 0.61792737734504, grow_policy = ""SymmetricTree"")","hot deck",9.89000000001397,5,230.460548618884,"feature selection",TRUE,"jamui","313.798275906537"
"99",2024-02-18,192506,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 164, learning_rate = 0.0310377015266567, depth = 8, random_strength = 1.20399686042219, grow_policy = ""Depthwise"")","hot deck",5.35999999998603,5,334.713147664434,"feature selection",TRUE,"nalanda","313.798275906537"
"100",2024-02-18,192506,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 669, learning_rate = 0.100761977178045, depth = 15, random_strength = 0.963070949539542, grow_policy = ""SymmetricTree"")","hot deck",164.259999999951,5,383.93791008627,"feature selection",TRUE,"vaishali","313.798275906537"
"101",2024-02-18,192521,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 402, learning_rate = 0.0443751885381062, depth = 7, random_strength = 0.769645025022328, grow_policy = ""Depthwise"")","hot deck",1.61999999999534,5,286.216187170279,"feature selection",TRUE,"gaya","311.106353784534"
"102",2024-02-18,192521,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 652, learning_rate = 0.0537770303920843, depth = 7, random_strength = 1.29257086571306, grow_policy = ""SymmetricTree"")","hot deck",13.1699999999837,5,235.050529656641,"feature selection",TRUE,"jamui","311.106353784534"
"103",2024-02-18,192521,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 199, learning_rate = 0.0143677222495899, depth = 10, random_strength = 1.14311828557402, grow_policy = ""Depthwise"")","hot deck",10.460000000021,5,332.87248888015,"feature selection",TRUE,"nalanda","311.106353784534"
"104",2024-02-18,192521,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 108, learning_rate = 0.0785661420132965, depth = 9, random_strength = 1.23798854299821, grow_policy = ""SymmetricTree"")","hot deck",2.5,5,371.944551518072,"feature selection",TRUE,"vaishali","311.106353784534"
"105",2024-02-18,192537,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 127, learning_rate = 0.126790249540936, depth = 13, random_strength = 0.915874549886212, grow_policy = ""Depthwise"")","hot deck",2.17999999999302,5,275.517007100493,"feature selection",TRUE,"gaya","312.07667023704"
"106",2024-02-18,192537,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 540, learning_rate = 0.070964080656413, depth = 8, random_strength = 1.25028215278871, grow_policy = ""Depthwise"")","hot deck",15.9100000000326,5,235.895606086952,"feature selection",TRUE,"jamui","312.07667023704"
"107",2024-02-18,192537,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 508, learning_rate = 0.0685629312018864, depth = 9, random_strength = 1.40766653767787, grow_policy = ""Depthwise"")","hot deck",19.0200000000186,5,322.185304369429,"feature selection",TRUE,"nalanda","312.07667023704"
"108",2024-02-18,192537,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 435, learning_rate = 0.157489647964248, depth = 11, random_strength = 0.972801418043673, grow_policy = ""SymmetricTree"")","hot deck",18.5,5,390.663073566177,"feature selection",TRUE,"vaishali","312.07667023704"
"109",2024-02-18,192554,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 691, learning_rate = 0.17304039164097, depth = 15, random_strength = 1.35904631274752, grow_policy = ""Depthwise"")","hot deck",15,5,287.391972439992,"feature selection",TRUE,"gaya","313.042137729505"
"110",2024-02-18,192554,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 508, learning_rate = 0.117642064944375, depth = 7, random_strength = 1.2686784544494, grow_policy = ""SymmetricTree"")","hot deck",10.25,5,240.064051321569,"feature selection",TRUE,"jamui","313.042137729505"
"111",2024-02-18,192554,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 536, learning_rate = 0.0629568913113326, depth = 10, random_strength = 0.577369841281325, grow_policy = ""SymmetricTree"")","hot deck",27.1399999999558,5,322.559766095927,"feature selection",TRUE,"nalanda","313.042137729505"
"112",2024-02-18,192554,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 482, learning_rate = 0.0842268424213398, depth = 9, random_strength = 0.887029475998133, grow_policy = ""Depthwise"")","hot deck",20.2700000000186,5,385.08646027757,"feature selection",TRUE,"vaishali","313.042137729505"
"113",2024-02-18,192572,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 182, learning_rate = 0.0710645494412165, depth = 12, random_strength = 1.1593950248789, grow_policy = ""SymmetricTree"")","hot deck",6.0800000000163,5,271.46593938723,"feature selection",TRUE,"gaya","312.95306452801"
"114",2024-02-18,192572,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 685, learning_rate = 0.0501870519947261, depth = 6, random_strength = 0.9555605025962, grow_policy = ""SymmetricTree"")","hot deck",13.8099999999977,5,238.871709673796,"feature selection",TRUE,"jamui","312.95306452801"
"115",2024-02-18,192572,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 195, learning_rate = 0.0414532172854524, depth = 14, random_strength = 0.629934609634802, grow_policy = ""SymmetricTree"")","hot deck",47.3099999999977,5,343.118355229309,"feature selection",TRUE,"nalanda","312.95306452801"
"116",2024-02-18,192572,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 125, learning_rate = 0.101420012830058, depth = 15, random_strength = 1.08455102611333, grow_policy = ""SymmetricTree"")","hot deck",22.6300000000047,5,370.585663797521,"feature selection",TRUE,"vaishali","312.95306452801"
"117",2024-02-18,192591,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 469, learning_rate = 0.14923662299756, depth = 7, random_strength = 1.00670843059197, grow_policy = ""SymmetricTree"")","hot deck",1,5,274.447696193905,"feature selection",TRUE,"gaya","303.673090951025"
"118",2024-02-18,192591,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 383, learning_rate = 0.12673089561169, depth = 7, random_strength = 1.32230320177041, grow_policy = ""Depthwise"")","hot deck",11.8899999999558,5,242.715025295974,"feature selection",TRUE,"jamui","303.673090951025"
"119",2024-02-18,192591,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 504, learning_rate = 0.0291075729182921, depth = 13, random_strength = 0.771223322255537, grow_policy = ""Depthwise"")","hot deck",62.5800000000163,5,316.523668208928,"feature selection",TRUE,"nalanda","303.673090951025"
"120",2024-02-18,192591,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 696, learning_rate = 0.0434262755711097, depth = 12, random_strength = 1.49939382914454, grow_policy = ""SymmetricTree"")","hot deck",40.4400000000023,5,364.16030572341,"feature selection",TRUE,"vaishali","303.673090951025"
"121",2024-02-18,192611,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 508, learning_rate = 0.152335039140889, depth = 14, random_strength = 1.3305679531768, grow_policy = ""SymmetricTree"")","hot deck",93.2299999999814,5,280.592672494058,"feature selection",TRUE,"gaya","321.289499030555"
"122",2024-02-18,192611,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 550, learning_rate = 0.171750503788935, depth = 8, random_strength = 1.12043987191282, grow_policy = ""SymmetricTree"")","hot deck",20.109999999986,5,238.30943918745,"feature selection",TRUE,"jamui","321.289499030555"
"123",2024-02-18,192611,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 464, learning_rate = 0.12807293515536, depth = 6, random_strength = 0.662200876977295, grow_policy = ""Depthwise"")","hot deck",12.7600000000093,5,326.493628050028,"feature selection",TRUE,"nalanda","321.289499030555"
"124",2024-02-18,192611,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 380, learning_rate = 0.113063892908394, depth = 9, random_strength = 0.894273412181064, grow_policy = ""Depthwise"")","hot deck",14.9599999999627,5,411.896982398331,"feature selection",TRUE,"vaishali","321.289499030555"
"125",2024-02-18,312478,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 235, learning_rate = 0.14926627128385, depth = 12, random_strength = 1.14482017979026, grow_policy = ""SymmetricTree"")","hot deck",8.19999999995343,5,271.496171596286,"feature selection",TRUE,"gaya","317.640040709674"
